who_region_code,date,cases,deaths
WPRO,2020-05-19,169961,6808
WPRO,2020-05-20,170896,6827
WPRO,2020-05-21,171684,6841
WPRO,2020-05-22,172609,6865
WPRO,2020-05-23,173549,6881
WPRO,2020-05-24,174483,6894
WPRO,2020-05-25,175343,6906
WPRO,2020-05-26,176348,6926
WPRO,2020-05-27,177402,6953
WPRO,2020-05-28,178480,6981
WPRO,2020-05-29,180410,7008
WPRO,2020-05-30,181620,7024
WPRO,2020-05-31,183155,7036
WPRO,2020-06-01,184261,7041
WPRO,2020-06-02,185298,7051
WPRO,2020-06-03,186790,7062
WPRO,2020-06-04,188320,7078
WPRO,2020-06-05,188958,7087
WPRO,2020-06-06,190171,7095
WPRO,2020-06-07,191219,7106
WPRO,2020-06-08,192258,7118
WPRO,2020-06-09,193112,7126
WPRO,2020-06-10,194407,7139
WPRO,2020-06-11,195414,7149
WPRO,2020-06-12,196651,7168
WPRO,2020-06-13,197810,7195
WPRO,2020-06-14,198939,7210
WPRO,2020-06-15,199847,7223
WPRO,2020-06-16,200525,7235
WPRO,2020-06-17,201407,7242
WPRO,2020-06-18,202412,7250
WPRO,2020-06-19,203368,7280
WPRO,2020-06-20,204776,7305
WPRO,2020-06-21,205819,7324
WPRO,2020-06-22,206844,7333
WPRO,2020-06-23,208278,7354
WPRO,2020-06-24,209122,7376
WPRO,2020-06-25,210214,7389
WPRO,2020-06-26,211644,7401
WPRO,2020-06-27,212940,7413
WPRO,2020-06-28,214072,7422
WPRO,2020-06-29,215506,7433
WPRO,2020-06-30,217110,7444
WPRO,2020-07-01,218714,7452
WPRO,2020-07-02,219559,7457
WPRO,2020-07-03,221660,7464
WPRO,2020-07-04,223891,7474
WPRO,2020-07-05,226865,7484
WPRO,2020-07-06,229569,7492
WPRO,2020-07-07,231704,7501
WPRO,2020-07-08,234812,7509
WPRO,2020-07-09,237106,7510
WPRO,2020-07-10,239113,7557
WPRO,2020-07-11,241372,7572
WPRO,2020-07-12,244305,7735
WPRO,2020-07-13,245993,7801
WPRO,2020-07-14,247599,7810
WPRO,2020-07-15,250306,7827
WPRO,2020-07-16,253882,7862
WPRO,2020-07-17,256909,7883
WPRO,2020-07-18,260680,8003
WPRO,2020-07-19,263985,8064
WPRO,2020-07-20,266359,8074
WPRO,2020-07-21,270062,8081
WPRO,2020-07-22,273246,8093
WPRO,2020-07-23,277192,8131
WPRO,2020-07-24,280946,8148
WPRO,2020-07-25,284973,8180
WPRO,2020-07-26,289139,8225
WPRO,2020-07-27,292428,8249
WPRO,2020-07-28,295992,8264
WPRO,2020-07-29,300389,8294
WPRO,2020-07-30,307300,8331
WPRO,2020-07-31,313417,8384
WPRO,2020-08-01,321062,8417
WPRO,2020-08-02,328311,8456
WPRO,2020-08-03,333258,8521
WPRO,2020-08-04,341950,8558
WPRO,2020-08-05,348299,8581
WPRO,2020-08-06,354154,8631
WPRO,2020-08-07,359969,8671
WPRO,2020-08-08,366358,8730
WPRO,2020-08-09,371532,8822
WPRO,2020-08-10,379761,8874
WPRO,2020-08-11,383975,8924
WPRO,2020-08-12,389717,9039
WPRO,2020-08-13,395407,9088
WPRO,2020-08-14,403549,9117
WPRO,2020-08-15,409778,9309
WPRO,2020-08-16,414887,9409
WPRO,2020-08-17,419423,9453
WPRO,2020-08-18,425781,9497
WPRO,2020-08-19,432122,9632
WPRO,2020-08-20,438188,9744
WPRO,2020-08-21,444291,9832
WPRO,2020-08-22,450852,9882
WPRO,2020-08-23,454505,9939
WPRO,2020-08-24,460168,9973
WPRO,2020-08-25,464390,10046
WPRO,2020-08-26,471148,10184
WPRO,2020-08-27,475870,10309
WPRO,2020-08-28,481271,10436
WPRO,2020-08-29,486228,10568
WPRO,2020-08-30,491540,10727
WPRO,2020-08-31,495797,10787
WPRO,2020-09-01,500322,10851
WPRO,2020-09-02,503465,10912
WPRO,2020-09-03,506477,11047
WPRO,2020-09-04,511061,11129
WPRO,2020-09-05,514473,11197
WPRO,2020-09-06,517974,11300
WPRO,2020-09-07,519930,11341
WPRO,2020-09-08,524123,11403
WPRO,2020-09-09,528156,11496
WPRO,2020-09-10,532969,11593
WPRO,2020-09-11,538100,11658
WPRO,2020-09-12,543938,11866
WPRO,2020-09-13,548012,11964
WPRO,2020-09-14,553211,12235
WPRO,2020-09-15,557488,12286
WPRO,2020-09-16,561873,12386
WPRO,2020-09-17,565979,12458
WPRO,2020-09-18,570050,12523
WPRO,2020-09-19,574746,12638
WPRO,2020-09-20,578700,12701
WPRO,2020-09-21,582660,12732
WPRO,2020-09-22,584850,12788
WPRO,2020-09-23,588194,12847
WPRO,2020-09-24,591081,12908
WPRO,2020-09-25,594471,12987
WPRO,2020-09-26,597254,13082
WPRO,2020-09-27,600958,13153
WPRO,2020-09-28,604528,13210
WPRO,2020-09-29,607388,13294
WPRO,2020-09-30,610585,13363
WPRO,2020-10-01,614008,13429
WPRO,2020-10-02,617536,13501
WPRO,2020-10-03,621192,13569
WPRO,2020-10-04,625178,13672
WPRO,2020-10-05,628294,13741
WPRO,2020-10-06,631725,13782
WPRO,2020-10-07,635648,13849
WPRO,2020-10-08,639031,14002
WPRO,2020-10-09,643011,14099
WPRO,2020-10-10,646350,14194
WPRO,2020-10-11,649937,14282
WPRO,2020-10-12,654395,14301
WPRO,2020-10-13,657602,14358
WPRO,2020-10-14,660786,14451
WPRO,2020-10-15,664353,14508
WPRO,2020-10-16,668792,14564
WPRO,2020-10-17,673019,14647
WPRO,2020-10-18,676719,14706
WPRO,2020-10-19,680563,14739
WPRO,2020-10-20,683700,14763
WPRO,2020-10-21,686697,14836
WPRO,2020-10-22,690039,14890
WPRO,2020-10-23,693547,15043
WPRO,2020-10-24,697664,15073
WPRO,2020-10-25,701365,15130
WPRO,2020-10-26,704753,15207
WPRO,2020-10-27,707927,15231
WPRO,2020-10-28,711697,15306
WPRO,2020-10-29,715072,15357
WPRO,2020-10-30,718840,15407
WPRO,2020-10-31,722351,15458
WPRO,2020-11-01,726457,15484
WPRO,2020-11-02,730235,15532
WPRO,2020-11-03,734119,15602
WPRO,2020-11-04,736922,15666
WPRO,2020-11-05,740772,15723
WPRO,2020-11-06,745937,15782
WPRO,2020-11-07,750755,15815
WPRO,2020-11-08,755191,15881
WPRO,2020-11-09,759170,16015
WPRO,2020-11-10,762847,16044
WPRO,2020-11-11,767117,16102
WPRO,2020-11-12,771334,16122
